game_date	home_team	home_team_id	away_team	away_team_id	home_score	away_score	home_conf	away_conf	game_type	spread	over_under	line_moves
2011-02-05	St Joseph's PA	1386	Massachusetts	1269	67	64	Atlantic 10	Atlantic 10	Regular Season	-1.5	132.5	15
2011-02-05	UNC WIlmington	1423	William & Mary	1456	91	81	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-4	124	3
2011-02-05	High Point	1219	Radford	1347	72	70	Big South	Big South	Regular Season			
2011-02-05	Elon	1189	Appalachian St	1111	62	68	Colonial Athletic Association	Sun Belt	Regular Season	-3	151	6
2011-02-05	Delaware St	1175	NC A&T	1299	73	78	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2011-02-05	Penn	1335	Harvard	1217	82	83	Ivy League	Ivy League	Regular Season	2.5	132	5
2011-02-05	St Bonaventure	1382	Duquesne	1182	64	62	Atlantic 10	Atlantic 10	Regular Season	8	144.5	10
2011-02-05	Mt St Mary's	1291	F Dickinson	1192	70	59	Northeast	Northeast	Regular Season			
2011-02-05	Binghamton	1127	New Hampshire	1306	59	65	America East	America East	Regular Season			
2011-02-05	IUPUI	1237	Oakland	1324	100	88	Summit	Horizon League	Regular Season	3.5	155.5	3
2011-02-05	Seton Hall	1371	Connecticut	1163	59	61	Big East	American Athletic Conference	Regular Season	2.5	135	12
2011-02-05	Gardner Webb	1205	Presbyterian	1342	63	62	Big South	Big South	Regular Season			
2011-02-05	Robert Morris	1352	Central Conn	1148	58	80	Northeast	Northeast	Regular Season			
2011-02-05	Wright St	1460	IL Chicago	1227	69	63	Horizon League	Horizon League	Regular Season	-12	129	3
2011-02-05	Wagner	1447	Monmouth NJ	1284	63	60	Northeast	Metro Atlantic Athletic	Regular Season			
2011-02-05	Albany NY	1107	Hartford	1216	62	59	America East	America East	Regular Season			
2011-02-05	SF Austin	1372	McNeese St	1270	65	50	Southland	Southland	Regular Season			
2011-02-05	Bucknell	1137	Navy	1298	75	49	Patriot League	Patriot League	Regular Season			
2011-02-05	Alabama A&M	1105	MS Valley St	1290	60	63	Southwestern Athletic	Southwestern Athletic	Regular Season			
2011-02-05	Citadel	1154	Wofford	1459	60	74	Southern	Southern	Regular Season	5	138.5	6
2011-02-05	Youngstown St	1464	Valparaiso	1434	78	86	Horizon League	Horizon League	Regular Season	7.5	136	7
2011-02-05	E Illinois	1183	SE Missouri St	1369	64	70	Ohio Valley	Ohio Valley	Regular Season	-8.5	131	5
2011-02-05	TX Southern	1411	Prairie View	1341	63	58	Southwestern Athletic	Southwestern Athletic	Regular Season			
2011-02-05	Missouri	1281	Colorado	1160	89	73	Southeastern	Pacific-12	Regular Season	-10	158.5	6
2011-02-05	California	1143	Arizona	1112	105	107	Pacific-12	Pacific-12	Regular Season	2.5	143.5	10
2011-02-05	St Mary's CA	1388	Loy Marymount	1258	79	70	West Coast	West Coast	Regular Season	-17	147	6
2011-02-05	Oregon St	1333	Washington St	1450	55	61	Pacific-12	Pacific-12	Regular Season	3	143	7
2011-02-05	W Illinois	1442	IPFW	1236	56	67	Summit	Summit	Regular Season	7	124	5
2011-02-05	TAM C. Christi	1394	Northwestern LA	1322	66	72	Southland	Southland	Regular Season			
2011-02-05	Sam Houston St	1358	SE Louisiana	1368	75	65	Southland	Southland	Regular Season			
2011-02-05	Wyoming	1461	Colorado St	1161	56	59	Mountain West	Mountain West	Regular Season	4.5	138	12
2011-02-05	UT San Antonio	1427	Lamar	1249	70	64	Conference USA	Southland	Regular Season			
2011-02-05	Utah	1428	Air Force	1102	49	54	Pacific-12	Mountain West	Regular Season	-4	132	10
2011-02-05	Delaware	1174	Drexel	1180	48	58	Colonial Athletic Association	Colonial Athletic Association	Regular Season	3	124	6
2011-02-05	Louisville	1257	DePaul	1177	61	57	Atlantic Coast	Big East	Regular Season	-19.5	144.5	9
2011-02-05	FL Atlantic	1194	Florida Intl	1198	73	72	Conference USA	Conference USA	Regular Season	-12	142.5	6
2011-02-05	ULL	1418	Ark Little Rock	1114	67	66	Sun Belt	Sun Belt	Regular Season	-4	143	15
2011-02-05	Arkansas St	1117	Denver	1176	60	35	Sun Belt	Summit	Regular Season	-2	128.5	11
2011-02-05	Wichita St	1455	Illinois St	1229	74	57	Missouri Valley	Missouri Valley	Regular Season	-16.5	128	11
2011-02-05	Oral Roberts	1331	N Dakota St	1295	81	73	Summit	Summit	Regular Season	-6	151.5	6
2011-02-05	Austin Peay	1122	Murray St	1293	58	67	Ohio Valley	Ohio Valley	Regular Season	-3	137	8
2011-02-05	UTRGV	1410	Chicago St	1152	64	70	Western Athletic	Western Athletic	Regular Season			
2011-02-05	Houston Bap	1223	Utah Valley	1430	66	73	Southland	Western Athletic	Regular Season			
2011-02-05	Northern Arizona	1319	Montana	1285	70	53	Big Sky	Big Sky	Regular Season	-4	132	13
2011-02-05	Tennessee Tech	1399	Morehead St	1287	60	76	Ohio Valley	Ohio Valley	Regular Season	4.5	137.5	7
2011-02-05	Tennessee St	1398	TN Martin	1404	56	47	Ohio Valley	Ohio Valley	Regular Season	-9.5	143	12
2011-02-05	Florida	1196	Kentucky	1246	70	68	Southeastern	Southeastern	Regular Season	1.5	132	10
2011-02-05	San Diego	1360	Pepperdine	1337	63	70	West Coast	West Coast	Regular Season	0	137	11
2011-02-05	Texas	1400	Texas Tech	1403	76	60	Big 12	Big 12	Regular Season	-22	145	14
2011-02-05	South Dakota	1377	North Dakota	1315	73	83	Summit	Big Sky	Regular Season			
2011-02-05	CS Fullerton	1168	UC Riverside	1415	69	70	Big West	Big West	Regular Season	-6	142	9
2011-02-05	Utah St	1429	Boise St	1129	77	49	Mountain West	Mountain West	Regular Season	-12	136.5	8
2011-02-05	Idaho St	1226	E Washington	1186	67	69	Big Sky	Big Sky	Regular Season	-2.5	133	11
2011-02-05	N Colorado	1294	Portland St	1340	85	72	Big Sky	Big Sky	Regular Season	-12.5	127.5	3
2011-02-05	Southern Utah	1381	Missouri KC	1282	68	71	Big Sky	Western Athletic	Regular Season	-2	138	8
2011-02-05	San Francisco	1362	Santa Clara	1365	68	62	West Coast	West Coast	Regular Season	-1	139.5	9
2011-02-05	Cal Poly SLO	1142	Pacific	1334	58	39	Big West	West Coast	Regular Season	3.5	114.5	8
2011-02-05	Idaho	1225	Hawaii	1218	75	61	Big Sky	Big West	Regular Season	-4.5	130.5	5
2011-02-05	CS Northridge	1169	UC Irvine	1414	91	83	Big West	Big West	Regular Season	-3.5	150.5	4
2011-02-05	Seattle	1370	Portland	1339	55	71	Western Athletic	West Coast	Regular Season			
2011-02-05	Nevada	1305	San Jose St	1363	89	69	Mountain West	Mountain West	Regular Season	-5.5	147	7
2011-02-05	San Diego St	1361	TCU	1395	60	53	Mountain West	Big 12	Regular Season	-21.5	132.5	12
2011-02-05	Santa Barbara	1364	UC Davis	1413	93	86	Big West	Big West	Regular Season	-9.5	135	5
2011-02-05	Fresno St	1201	Louisiana Tech	1256	72	64	Mountain West	Conference USA	Regular Season	-6	132.5	13
2011-02-06	Penn St	1336	Michigan	1276	62	65	Big Ten	Big Ten	Regular Season	-4.5	122.5	12
2011-02-06	Notre Dame	1323	Rutgers	1353	76	69	Atlantic Coast	Big Ten	Regular Season	-11.5	131	5
2011-02-06	Vermont	1436	Stony Brook	1392	65	42	America East	America East	Regular Season	-11.5	118	5
2011-02-06	Wisconsin	1458	Michigan St	1277	82	56	Big Ten	Big Ten	Regular Season	-9	124.5	18
2011-02-06	FL Gulf Coast	1195	SC Upstate	1367	70	38	Atlantic Sun	Atlantic Sun	Regular Season	-2.5	130	2
2011-02-06	Maine	1263	UMBC	1420	79	84	America East	America East	Regular Season	-17	140	9
2011-02-06	Canisius	1145	St Peter's	1389	59	45	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-2	123.5	8
2011-02-06	Lehigh	1250	American Univ	1110	61	62	Patriot League	Patriot League	Regular Season			
2011-02-06	Minnesota	1278	Ohio St	1326	69	82	Big Ten	Big Ten	Regular Season	6	136	21
2011-02-06	North Carolina	1314	Florida St	1199	89	69	Atlantic Coast	Atlantic Coast	Regular Season	-7	136.5	12
2011-02-06	Niagara	1310	Marist	1265	77	60	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-5.5	129.5	9
2011-02-06	Stetson	1391	ETSU	1190	55	54	Atlantic Sun	Southern	Regular Season	8.5	131	9
2011-02-06	Fairfield	1193	Rider	1351	87	96	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-6.5	130.5	10
2011-02-07	UT Arlington	1426	Cent Arkansas	1146	93	70	Sun Belt	Southland	Regular Season			
2011-02-07	St Thomas (TX)	-1	New Orleans	1309	59	55		Southland	Regular Season			
2011-02-07	Alabama St	1106	MS Valley St	1290	90	63	Southwestern Athletic	Southwestern Athletic	Regular Season	3	135	13
2011-02-07	Detroit	1178	Cleveland St	1156	81	78	Horizon League	Horizon League	Regular Season	2.5	138.5	7
2011-02-07	Wright St	1460	Youngstown St	1464	74	70	Horizon League	Horizon League	Regular Season	-12	129.5	7
2011-02-07	High Point	1219	NC Central	1300	82	74	Big South	Mid-Eastern Athletic	Regular Season			
2011-02-07	UNC Greensboro	1422	Citadel	1154	86	74	Southern	Southern	Regular Season	-1.5	141.5	5
2011-02-07	Siena	1373	Loyola MD	1259	69	76	Metro Atlantic Athletic	Patriot League	Regular Season	-4.5	135	5
2011-02-07	Butler	1139	IL Chicago	1227	72	65	Big East	Horizon League	Regular Season	-16.5	135.5	6
2011-02-07	West Virginia	1452	Pittsburgh	1338	66	71	Big 12	Atlantic Coast	Regular Season	-2	130	12
2011-02-07	MD E Shore	1271	NC A&T	1299	83	82	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2011-02-07	Florida A&M	1197	Coppin St	1164	60	58	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2011-02-07	Bethune-Cookman	1126	Morgan St	1288	57	65	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2011-02-07	Iona	1233	Manhattan	1264	85	67	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-18	134.5	2
2011-02-07	Kennesaw	1244	Campbell	1144	78	64	Atlantic Sun	Big South	Regular Season			
2011-02-07	TAM C. Christi	1394	Savannah St	1366	57	63	Southland	Mid-Eastern Athletic	Regular Season			
2011-02-07	Tennessee Tech	1399	Austin Peay	1122	70	64	Ohio Valley	Ohio Valley	Regular Season	4	145.5	15
2011-02-07	E Illinois	1183	Murray St	1293	53	66	Ohio Valley	Ohio Valley	Regular Season	8	124	6
2011-02-07	Howard	1224	S Carolina St	1354	65	53	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2011-02-07	Jacksonville St	1240	Tennessee St	1398	76	73	Ohio Valley	Ohio Valley	Regular Season	1	129.5	11
2011-02-07	Edwardsville	1188	SE Missouri St	1369	63	83	Ohio Valley	Ohio Valley	Regular Season			
2011-02-07	Alabama A&M	1105	Ark Pine Bluff	1115	74	52	Southwestern Athletic	Southwestern Athletic	Regular Season			
2011-02-07	Southern	1380	Jackson St	1238	43	72	Southwestern Athletic	Southwestern Athletic	Regular Season			
2011-02-07	Alcorn St	1108	Grambling	1212	60	61	Southwestern Athletic	Southwestern Athletic	Regular Season			
2011-02-07	Delaware St	1175	Norfolk St	1313	91	83	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season	-3.5	133	4
2011-02-07	New Mexico St	1308	Louisiana Tech	1256	75	57	Western Athletic	Conference USA	Regular Season	-9.5	140	5
2011-02-07	Kansas	1242	Missouri	1281	103	86	Big 12	Southeastern	Regular Season	-10	154	9
2011-02-07	Fresno St	1201	CS Bakersfield	1167	79	49	Mountain West	Western Athletic	Regular Season			
2011-02-08	Purdue	1345	Indiana	1231	67	53	Big Ten	Big Ten	Regular Season	-14	137.5	10
2011-02-08	DePaul	1177	Cincinnati	1153	68	71	Big East	American Athletic Conference	Regular Season	9.5	131	15
2011-02-08	Princeton	1343	Penn	1335	62	59	Ivy League	Ivy League	Regular Season	-7.5	130.5	7
2011-02-08	IPFW	1236	Chicago St	1152	95	50	Summit	Western Athletic	Regular Season			
2011-02-08	Georgia	1208	Xavier	1462	57	65	Southeastern	Big East	Regular Season	-4.5	138	5
2011-02-08	UNC WIlmington	1423	George Mason	1206	63	78	Colonial Athletic Association	Atlantic 10	Regular Season	9.5	130.5	5
2011-02-08	Jacksonville	1239	North Florida	1316	71	69	Atlantic Sun	Atlantic Sun	Regular Season			
2011-02-08	Buffalo	1138	C Michigan	1141	72	43	Mid-American	Mid-American	Regular Season	-12.5	128.5	6
2011-02-08	Drake	1179	Creighton	1166	67	64	Missouri Valley	Big East	Regular Season	1.5	129.5	16
2011-02-08	Wichita St	1455	S Illinois	1356	53	56	Missouri Valley	Missouri Valley	Regular Season	-16	128	4
2011-02-08	Evansville	1191	Northern Iowa	1320	70	62	Missouri Valley	Missouri Valley	Regular Season	1	121.5	20
2011-02-08	Clemson	1155	Boston College	1130	77	69	Atlantic Coast	Atlantic Coast	Regular Season	-9	135.5	19
2011-02-08	Kentucky	1246	Tennessee	1397	73	61	Southeastern	Southeastern	Regular Season	-9.5	138	9
2011-02-08	San Diego St	1361	Utah	1428	85	53	Mountain West	Pacific-12	Regular Season	-17.5	133.5	17
2011-02-09	Michigan	1276	Northwestern	1321	75	66	Big Ten	Big Ten	Regular Season	-3	132	10
2011-02-09	UCF	1416	Memphis	1272	62	63	American Athletic Conference	American Athletic Conference	Regular Season	-2.5	139	20
2011-02-09	Ohio	1325	Toledo	1405	71	58	Mid-American	Mid-American	Regular Season	-16	135	11
2011-02-09	South Florida	1378	Marquette	1266	58	59	American Athletic Conference	Big East	Regular Season	6	135.5	11
2011-02-09	Holy Cross	1221	Army	1119	85	75	Patriot League	Patriot League	Regular Season			
2011-02-09	Rhode Island	1348	Dayton	1173	67	53	Atlantic 10	Atlantic 10	Regular Season	-2	136	7
2011-02-09	William & Mary	1456	Old Dominion	1330	53	69	Colonial Athletic Association	Conference USA	Regular Season	8.5	124.5	9
2011-02-09	Miami (OH)	1275	N Illinois	1296	84	72	Mid-American	Mid-American	Regular Season	-8	139	10
2011-02-09	Drexel	1180	James Madison	1241	54	68	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-3.5	131	13
2011-02-09	Quinnipiac	1346	Sacred Heart	1357	59	54	Metro Atlantic Athletic	Northeast	Regular Season			
2011-02-09	Kent	1245	E Michigan	1185	80	70	Mid-American	Mid-American	Regular Season	-13.5	123	11
2011-02-09	Northeastern	1318	Towson	1406	82	78	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-10	140	7
2011-02-09	Elon	1189	Col Charleston	1158	67	85	Colonial Athletic Association	Colonial Athletic Association	Regular Season	7.5	148	7
2011-02-09	Bucknell	1137	American Univ	1110	66	60	Patriot League	Patriot League	Regular Season			
2011-02-09	Marshall	1267	UAB	1412	48	64	Conference USA	Conference USA	Regular Season	-3	134	7
2011-02-09	Notre Dame	1323	Louisville	1257	89	79	Atlantic Coast	Atlantic Coast	Regular Season	-4	137	8
2011-02-09	Georgia St	1209	Hofstra	1220	68	79	Sun Belt	Colonial Athletic Association	Regular Season	1	132	13
2011-02-09	Navy	1298	Lehigh	1250	72	87	Patriot League	Patriot League	Regular Season			
2011-02-09	Colgate	1159	Lafayette	1248	65	80	Patriot League	Patriot League	Regular Season			
2011-02-09	Wake Forest	1448	Miami FL	1274	73	74	Atlantic Coast	Atlantic Coast	Regular Season	8.5	144.5	9
2011-02-09	UMBC	1420	Vermont	1436	67	80	America East	America East	Regular Season			
2011-02-09	New Hampshire	1306	Stony Brook	1392	56	63	America East	America East	Regular Season			
2011-02-09	Robert Morris	1352	St Francis (PA)	1384	78	68	Northeast	Northeast	Regular Season			
2011-02-09	Delaware	1174	VA Commonwealth	1433	74	84	Colonial Athletic Association	Atlantic 10	Regular Season	5	133.5	15
2011-02-09	Wofford	1459	Davidson	1172	58	67	Southern	Atlantic 10	Regular Season	-6.5	141.5	6
2011-02-09	Syracuse	1393	Georgetown	1207	56	64	Atlantic Coast	Big East	Regular Season	-4.5	140	7
2011-02-09	Bowling Green	1132	Ball St	1123	65	64	Mid-American	Mid-American	Regular Season	-1	133.5	7
2011-02-09	Temple	1396	Fordham	1200	77	66	American Athletic Conference	Atlantic 10	Regular Season	-21.5	130.5	7
2011-02-09	Long Island	1254	St Francis NY	1383	87	76	Northeast	Northeast	Regular Season			
2011-02-09	G Washington	1203	Richmond	1350	65	69	Atlantic 10	Atlantic 10	Regular Season	5.5	132.5	12
2011-02-09	Mt St Mary's	1291	Wagner	1447	71	57	Northeast	Northeast	Regular Season			
2011-02-09	Central Conn	1148	Bryant	1136	71	55	Northeast	Northeast	Regular Season			
2011-02-09	Akron	1103	W Michigan	1444	83	71	Mid-American	Mid-American	Regular Season	-6.5	136	3
2011-02-09	Nicholls St	1311	SF Austin	1372	57	64	Southland	Southland	Regular Season			
2011-02-09	Monmouth NJ	1284	F Dickinson	1192	68	57	Metro Atlantic Athletic	Northeast	Regular Season			
2011-02-09	Maryland	1268	Longwood	1255	106	52	Big Ten	Big South	Regular Season			
2011-02-09	New Mexico	1307	Wyoming	1461	68	57	Mountain West	Mountain West	Regular Season	-18	134.5	10
2011-02-09	Rutgers	1353	Villanova	1437	77	76	Big Ten	Big East	Regular Season	6	137.5	7
2011-02-09	Baylor	1124	Nebraska	1304	74	70	Big 12	Big Ten	Regular Season	-6.5	126	3
2011-02-09	TCU	1395	UNLV	1424	79	94	Big 12	Mountain West	Regular Season	8.5	132.5	12
2011-02-09	UT Arlington	1426	Sam Houston St	1358	74	78	Sun Belt	Southland	Regular Season			
2011-02-09	South Carolina	1376	Florida	1196	60	79	Southeastern	Southeastern	Regular Season	4	133	13
2011-02-09	SE Louisiana	1368	UT San Antonio	1427	79	73	Southland	Conference USA	Regular Season			
2011-02-09	Cent Arkansas	1146	Texas St	1402	61	85	Southland	Sun Belt	Regular Season			
2011-02-09	Mississippi St	1280	Arkansas	1116	67	56	Southeastern	Southeastern	Regular Season	-1	138	11
2011-02-09	SMU	1374	Tulane	1408	66	61	American Athletic Conference	American Athletic Conference	Regular Season	-4	127	17
2011-02-09	Missouri St	1283	Bradley	1133	77	69	Missouri Valley	Missouri Valley	Regular Season	-15	136	7
2011-02-09	Illinois St	1229	Indiana St	1232	46	56	Missouri Valley	Missouri Valley	Regular Season	1	125.5	8
2011-02-09	UTRGV	1410	Houston Bap	1223	76	60	Western Athletic	Southland	Regular Season			
2011-02-09	Iowa	1234	Wisconsin	1458	59	62	Big Ten	Big Ten	Regular Season	7	126	13
2011-02-09	Colorado	1160	Texas A&M	1401	70	73	Pacific-12	Southeastern	Regular Season	-2	139.5	12
2011-02-09	Mississippi	1279	LSU	1261	66	60	Southeastern	Southeastern	Regular Season	-14	132	3
2011-02-09	Oklahoma	1328	Texas	1400	52	68	Big 12	Big 12	Regular Season	12	132	19
2011-02-09	St Louis	1387	La Salle	1247	77	78	Atlantic 10	Atlantic 10	Regular Season	-6	137	11
2011-02-09	Duke	1181	North Carolina	1314	79	73	Atlantic Coast	Atlantic Coast	Regular Season	-10	154.5	13
2011-02-09	Air Force	1102	BYU	1140	52	90	Mountain West	West Coast	Regular Season	10.5	138.5	11
2011-02-09	Seattle	1370	Utah Valley	1430	63	57	Western Athletic	Western Athletic	Regular Season			
2011-02-09	Idaho	1225	Utah St	1429	64	56	Big Sky	Mountain West	Regular Season	9	126.5	7
2011-02-10	Northwestern LA	1322	Lamar	1249	70	68	Southland	Southland	Regular Season			
2011-02-10	Presbyterian	1342	Coastal Car	1157	41	61	Big South	Big South	Regular Season			
2011-02-10	Georgia Tech	1210	Florida St	1199	63	72	Atlantic Coast	Atlantic Coast	Regular Season	1	130.5	12
2011-02-10	VMI	1440	High Point	1219	87	74	Southern	Big South	Regular Season			
2011-02-10	Florida Intl	1198	ULL	1418	68	72	Conference USA	Sun Belt	Regular Season	-2.5	152.5	5
2011-02-10	Furman	1202	GA Southern	1204	54	45	Southern	Sun Belt	Regular Season	-21	137	11
2011-02-10	Campbell	1144	Lipscomb	1252	76	81	Big South	Atlantic Sun	Regular Season			
2011-02-10	Appalachian St	1111	Samford	1359	65	59	Sun Belt	Southern	Regular Season	-9.5	131	13
2011-02-10	Winthrop	1457	Charleston So	1149	75	68	Big South	Big South	Regular Season			
2011-02-10	Hartford	1216	Maine	1263	74	65	America East	America East	Regular Season			
2011-02-10	Liberty	1251	Radford	1347	79	71	Big South	Big South	Regular Season			
2011-02-10	St John's	1385	Connecticut	1163	89	72	Big East	American Athletic Conference	Regular Season	1	132.5	13
2011-02-10	Butler	1139	Wright St	1460	71	63	Big East	Horizon League	Regular Season	-9.5	128.5	12
2011-02-10	Michigan St	1277	Penn St	1336	75	57	Big Ten	Big Ten	Regular Season	-6.5	129	12
2011-02-10	NJIT	1312	North Dakota	1315	65	49	Atlantic Sun	Big Sky	Regular Season			
2011-02-10	Kennesaw	1244	FL Gulf Coast	1195	69	68	Atlantic Sun	Atlantic Sun	Regular Season			
2011-02-10	Mercer	1273	Stetson	1391	72	62	Southern	Atlantic Sun	Regular Season			
2011-02-10	E Kentucky	1184	SE Missouri St	1369	77	64	Ohio Valley	Ohio Valley	Regular Season	-12.5	132.5	7
2011-02-10	Morehead St	1287	E Illinois	1183	81	65	Ohio Valley	Ohio Valley	Regular Season	-15.5	122.5	8
2011-02-10	IL Chicago	1227	WI Green Bay	1453	63	61	Horizon League	Horizon League	Regular Season	2	134.5	7
2011-02-10	Loyola-Chicago	1260	WI Milwaukee	1454	57	66	Missouri Valley	Horizon League	Regular Season	-2.5	137.5	9
2011-02-10	WKU	1443	MTSU	1292	60	69	Conference USA	Conference USA	Regular Season	-5	141.5	7
2011-02-10	S Dakota St	1355	IUPUI	1237	81	70	Summit	Summit	Regular Season	-5	151	10
2011-02-10	N Dakota St	1295	W Illinois	1442	68	48	Summit	Summit	Regular Season	-15	128	7
2011-02-10	Savannah St	1366	Morris College	-1	102	47	Mid-Eastern Athletic		Regular Season			
2011-02-10	Missouri KC	1282	Oral Roberts	1331	81	102	Western Athletic	Summit	Regular Season	3	139	4
